attendance_percentage,avg_marks,assignment_completion,engagement_score,performance_gap,consistency_score,risk_score,risk_level
31.52172318705915,88.32284763083486,64.70168166637161,68.03249423386691,-56.801124443775706,56.801124443775706,0.39032758907743614,LOW
85.0,47.15774756407974,77.53970585780786,54.82556898759502,37.84225243592026,37.84225243592026,0.3557821110950624,LOW
34.40756754438764,19.739647524447598,90.50606584149183,40.37166619745142,14.667920019940041,14.667920019940041,0.8029286521010472,HIGH
24.781344834482532,23.154143808586696,79.03104156158173,45.54092291529913,1.627201025895836,1.627201025895836,0.8294700623092981,HIGH
39.66147012409296,42.23579659759274,49.91269599238787,46.39037517689468,-2.574326473499781,2.574326473499781,0.6902055661040041,MEDIUM
80.26115235478358,89.44753161316673,90.23323782728589,71.53601694222313,-9.186379258383155,9.186379258383155,0.09894615337543293,LOW
53.92428797875212,55.803766070928496,60.15388350053047,60.951407901778644,-1.8794780921763774,1.8794780921763774,0.3435216341163822,LOW
90.49714229114517,41.249100884688424,77.00133951763934,74.64340628994856,49.24804140645674,49.24804140645674,0.7,HIGH
38.14535459695324,34.27768944350611,81.89146582441134,57.97723528575849,3.8676651534471276,3.8676651534471276,0.8,HIGH
17.701745200698923,70.0,93.93924826575879,87.28033454268065,-52.29825479930108,52.29825479930108,0.47608857254306536,MEDIUM
85.0,15.0,54.99117685923452,33.62468957411355,70.0,70.0,0.75,HIGH
50.0,25.443375019863392,20.0,50.89772378102175,24.556624980136608,24.556624980136608,0.75,HIGH
82.36441770922328,76.94458111243884,68.12720920358831,99.51929089517424,5.419836596784435,5.419836596784435,0.10716098924075354,LOW
31.337605740542294,26.096958508883006,78.13296771618566,63.306278285944536,5.240647231659288,5.240647231659288,0.8,HIGH
45.99345673945716,95.0,81.6140367379565,73.27530943965837,-49.00654326054284,49.00654326054284,0.29584142182299733,LOW
39.9006123071636,24.164394521039263,93.5330160552272,33.93769141439016,15.736217786124335,15.736217786124335,0.8,HIGH
39.21053128047925,33.13238249000712,95.26808091837043,21.51702300530343,6.0781487904721345,6.0781487904721345,0.8,HIGH
81.11709161736717,79.11757231454438,82.34439487481458,70.99839772126337,1.9995193028227902,1.9995193028227902,0.13262149241390012,LOW
85.34116645576881,29.627109891076106,50.0,85.66272984369556,55.71405656469271,55.71405656469271,0.75,HIGH
34.86668722765283,80.30597203644352,32.97792652152599,77.23775351482445,-45.43928480879069,45.43928480879069,0.41075810993425366,LOW
33.79610056414481,23.819679260939424,50.757680724002874,31.792380937843483,9.976421303205385,9.976421303205385,0.8248455884658747,HIGH
82.53213769235344,83.41903625763227,84.90840961465345,89.1371165234259,-0.8868985652788268,0.8868985652788268,0.09235937054118992,LOW
79.90153802376965,79.91567120947555,95.57960713838793,96.75636293845562,-0.014133185705901496,0.014133185705901496,0.09823188391834733,LOW
79.80577963947195,85.20168694032066,91.9895307171742,96.21873747785051,-5.395907300848705,5.395907300848705,0.08464268047706648,LOW
100.0,80.1411645343023,73.62967116852512,82.92148842118799,19.858835465697695,19.858835465697695,0.06231398194988971,LOW
88.93844276009791,19.112496502719733,72.77018057052986,84.59130822759604,69.82594625737818,69.82594625737818,0.75,HIGH
87.1004906320154,83.8919020431422,86.83012928311481,74.28071453801567,3.208588588873198,3.208588588873198,0.09322975861660021,LOW
17.835158394010026,75.06786971701368,66.14794138888522,50.97912851206866,-57.232711323003656,57.232711323003656,0.5261369277587328,MEDIUM
85.0,38.8082469583791,87.67111666685126,68.9681953094483,46.1917530416209,46.1917530416209,0.36255841909701314,LOW
17.787026153947746,29.621132989781582,58.78228046186595,13.224612413954471,-11.834106835833836,11.834106835833836,0.9012992813243512,HIGH
27.622766266528874,45.15396749263593,67.62538293935958,43.36885949874988,-17.531201226107054,17.531201226107054,0.7259613757270269,MEDIUM
96.07418254808414,82.62099136605515,100.0,95.19336351090644,13.453191182028988,13.453191182028988,0.045243095689944245,LOW
72.8450402723679,87.94095872167769,81.13677524552824,82.19071562537668,-15.095918449309792,15.095918449309792,0.11782271210170307,LOW
79.01210770754757,83.8237966125532,78.19826523652048,71.07226692723849,-4.811688905005624,4.811688905005624,0.12577738823542453,LOW
35.81457917006079,46.66792748421683,53.84823130164321,41.484335282670955,-10.853348314156044,10.853348314156044,0.6935720974549139,MEDIUM
37.675090818172976,36.45296958431043,77.40356349493541,35.0719416686719,1.222121233862545,1.222121233862545,0.8,HIGH
40.75390554416414,21.820627095735176,48.26374568793837,51.75959714488923,18.933278448428965,18.933278448428965,0.7688359544080641,HIGH
90.60247903527193,84.82176816653029,86.5809487586681,74.48883759959371,5.780710868741636,5.780710868741636,0.0799904995871037,LOW
87.39434064325194,81.76510405847982,88.14129496450666,78.64665766076891,5.629236584772116,5.629236584772116,0.09332547997969223,LOW
100.0,86.19490785816951,79.5491277000441,84.20268529056561,13.805092141830485,13.805092141830485,0.043162408639397916,LOW
81.56475567099798,76.27833274560456,85.6502463118878,82.14110982286134,5.286422925393424,5.286422925393424,0.12548904033758215,LOW
77.65997743188589,92.00939145354461,87.60766817483064,82.48545105118987,-14.349414021658717,14.349414021658717,0.08770178086766026,LOW
88.520142480569,39.0172563772616,88.66819655693065,50.88236690360274,49.502886103307404,49.502886103307404,0.7,HIGH
92.88223246301503,39.018846631275466,62.510933820146484,40.967268291790816,53.86338583173956,53.86338583173956,0.7,HIGH
30.67470025257223,39.130708059288594,44.91350722907186,22.2855457322947,-8.456007806716364,8.456007806716364,0.8,HIGH
32.39466988780435,16.5902796401872,98.78927099140247,16.7443469360314,15.804390247617146,15.804390247617146,0.8636985090676601,HIGH
71.36902730538625,83.10840930611313,81.1718251901325,74.49466031799298,-11.739382000726877,11.739382000726877,0.147795947165439,LOW
70.0,92.805707021354,81.08975333134424,82.6264198787169,-22.805707021353996,22.805707021353996,0.1109584717999782,LOW
89.99295853641723,76.26269093825528,98.92038751587091,82.25269722015047,13.730267598161959,13.730267598161959,0.09394005735202413,LOW
25.264766184458026,17.417036147490947,55.9027873145723,60.6681946272771,7.847730036967079,7.847730036967079,0.8410465165362022,HIGH
85.0,38.11393501078073,67.11041910894023,44.45063758219902,46.88606498921927,46.88606498921927,0.41110492277811594,LOW
34.54331433152229,36.42107758998613,27.887331938744246,62.15130594773392,-1.877763258463844,1.877763258463844,0.8,HIGH
84.17422597654003,74.27148229358745,94.95693754370362,90.07117823412374,9.902743682952575,9.902743682952575,0.11044159263858082,LOW
16.173053249216814,91.03015144558046,82.78189157175419,73.98145564096849,-74.85709819636364,74.85709819636364,0.4225827191242141,LOW
95.0,60.96512513948639,74.50912754742916,49.494247272930664,34.03487486051361,34.03487486051361,0.17760686122917085,LOW
79.62619514885927,46.80944650730403,70.05063872700487,77.25974910631312,32.816748641555236,32.816748641555236,0.3491413530619156,LOW
50.0,28.109420791476253,64.08890341046349,30.808987374778646,21.890579208523747,21.890579208523747,0.75,HIGH
29.73253698827075,23.91176837576635,56.397947972972844,53.540697224274545,5.8207686125043985,5.8207686125043985,0.802133111564697,HIGH
83.78024130895565,72.90493264349429,98.68094236814898,79.37911301785712,10.875308665461361,10.875308665461361,0.12731137519470698,LOW
50.0,39.96462615412983,20.0,50.375576704119815,10.035373845870168,10.035373845870168,0.5646774110791487,MEDIUM
86.5250847301202,100.0,97.74683849679487,79.50533428676748,-13.474915269879801,13.474915269879801,0.04105106705606919,LOW
26.342192546979938,41.01219580727709,100.0,38.26814024216216,-14.67000326029715,14.67000326029715,0.7407515499777808,MEDIUM
85.0,31.407999122333443,75.72233331329264,59.56460390759119,53.59200087766656,53.59200087766656,0.75,HIGH
25.83684742655972,28.554132326735523,45.08242987127621,40.91104188371957,-2.7172849001758017,2.7172849001758017,0.8272478913823542,HIGH
55.0,76.41456490101626,93.04938904049527,67.06000985244783,-21.414564901016263,21.414564901016263,0.23404745534284477,LOW
30.244796698519107,31.02382198347653,23.091522303909287,30.537174419313708,-0.7790252849574237,0.7790252849574237,0.8261341232745993,HIGH
77.4132159662064,73.17162450400961,100.0,73.71557310844653,4.24159146219678,4.24159146219678,0.15395036638121457,LOW
52.17444427797578,90.31284399607927,52.41850951380837,70.51854125422909,-38.138399718103486,38.138399718103486,0.20730127191533082,LOW
90.66486941350873,94.27504834640418,100.0,90.42190576983018,-3.610178932895451,3.610178932895451,0.03424656435071443,LOW
24.208711629931237,10.0,85.55266699615618,40.926563070648186,14.208711629931237,14.208711629931237,0.8987366871883249,HIGH
85.95664294731323,87.21280612408944,95.59565572623397,82.45291742636935,-1.2561631767762123,1.2561631767762123,0.07463744331560564,LOW
97.85876460815994,82.81964222910553,84.42036000331697,76.50738114652039,15.039122379054419,15.039122379054419,0.06374061882204513,LOW
75.87075268805032,50.052784160511635,76.66808873176282,20.311819647999847,25.81796852753868,25.81796852753868,0.33130069079465424,LOW
23.531636958323766,31.127489380767496,35.946179422102645,47.34943464179074,-7.5958524224437305,7.5958524224437305,0.8200642018684798,HIGH
78.2862598142189,80.55562576410507,85.74509593826772,78.16459677983535,-2.269365949886179,2.269365949886179,0.1270390494100592,LOW
37.33348007178181,50.0,48.00556308137238,60.02577800191205,-12.666519928218193,12.666519928218193,0.5452170461001427,MEDIUM
46.06979097967701,84.66060772333407,71.26035322216738,52.460052297774325,-38.59081674365706,38.59081674365706,0.36760999636504854,LOW
41.96133717091107,35.95157323884728,58.59771711843938,70.0,6.009763932063791,6.009763932063791,0.6641016765226229,MEDIUM
86.27885113597921,94.33096436535402,100.0,76.18762712727127,-8.052113229374811,8.052113229374811,0.05893804285704656,LOW
89.98412071616434,36.965119260012145,69.14126531027145,82.07176953851996,53.019001456152196,53.019001456152196,0.7,HIGH
72.36030730044503,67.34573198522754,62.74045844106185,87.05912245118753,5.014575315217485,5.014575315217485,0.19042513490123267,LOW
99.87186577544648,20.004039034406322,77.69511027690669,42.94133206678059,79.86782674104016,79.86782674104016,0.75,HIGH
70.0,70.0,63.43554622994967,80.83345350975092,0.0,0.0,0.19738289022749866,LOW
94.29502642086553,88.31818312631033,90.99450686321704,76.07770388655976,5.976843294555195,5.976843294555195,0.056685021311998034,LOW
25.547329205267175,95.92696346451879,60.50286139076998,70.67037673993426,-70.37963425925162,70.37963425925162,0.3821688245050806,LOW
50.0,45.27308224194598,37.998060748443876,22.02762381287484,4.726917758054022,4.726917758054022,0.578107693391326,MEDIUM
25.58622496705371,29.844528463564252,100.0,47.31800250544014,-4.258303496510543,4.258303496510543,0.8,HIGH
40.753686144195555,69.202403742317,83.43149129027378,88.1861600475026,-28.448717598121448,28.448717598121448,0.39028705463259294,LOW
70.27300614934684,79.28255458407655,67.89396645563485,71.85846743402396,-9.009548434729709,9.009548434729709,0.17360365952648907,LOW
59.83562198041559,55.6736058592444,100.0,69.1139944716475,4.162016121171192,4.162016121171192,0.2884429237979463,LOW
99.98638220974037,87.85002230964866,100.0,91.98225393201287,12.136359900091705,12.136359900091705,0.026179934609802512,LOW
78.89392674765986,80.34574373286357,96.19687778553381,70.77648670938082,-1.4518169852037062,1.4518169852037062,0.13049400372674907,LOW
22.45813365681318,86.91155643713596,89.98128050444625,74.10187974521924,-64.45342278032277,64.45342278032277,0.41017653432613177,LOW
33.296335328077916,23.515851910411875,50.64780933165545,31.11501692718958,9.78048341766604,9.78048341766604,0.8298482434882406,HIGH
25.596743153238094,22.277469291168046,72.16185247934138,46.748633332468415,3.319273862070048,3.319273862070048,0.8316534685533734,HIGH
100.0,39.24291132654463,70.86152408611684,38.78620325957037,60.75708867345537,60.75708867345537,0.7,HIGH
42.42402067844196,95.28062071197449,51.92007672285277,40.81282344907634,-52.85660003353253,52.85660003353253,0.3668852129206107,LOW
85.5927582433582,92.11229697823913,81.7376629555864,65.80122835729071,-6.519538734880925,6.519538734880925,0.08461462474154523,LOW
78.40388670777861,78.49963383902411,89.60415649842824,80.17832254529758,-0.09574713124550271,0.09574713124550271,0.12930747638722617,LOW
89.37677904936031,99.08950499893899,84.31553507333584,82.20189314205133,-9.712725949578683,9.712725949578683,0.03791014656692728,LOW
82.74937954305429,80.4348765583991,67.78922479039531,65.5865825428463,2.314502984655192,2.314502984655192,0.13556256281316104,LOW
88.70547836214068,91.91859550792809,82.11467099318203,76.69341337623668,-3.2131171457874075,3.2131171457874075,0.06449311495102598,LOW
89.85260942489032,33.22970544085183,100.0,44.403778366029265,56.62290398403849,56.62290398403849,0.75,HIGH
47.817329953101016,70.23793339534339,77.24735150783084,56.90950540134501,-22.420603442242374,22.420603442242374,0.4076122618887176,LOW
80.20499981636982,89.55808285758917,76.85989330708445,76.06648875177127,-9.35308304121935,9.35308304121935,0.09869724322798366,LOW
31.632556262921653,26.07241047583191,48.92130632315515,39.897190076477635,5.560145787089745,5.560145787089745,0.8113552295075357,HIGH
80.75304981663743,86.40428983662878,84.55726680155351,77.57416963710206,-5.651240019991349,5.651240019991349,0.10199539586925022,LOW
24.726366622798913,33.67165405043045,75.70510719143095,35.40322299983217,-8.945287427631534,8.945287427631534,0.8004427566844488,HIGH
42.84557867389203,85.56158233219602,80.29653786555842,68.29266058765864,-42.716003658304,42.716003658304,0.3495580114704877,LOW
31.462147963775593,34.394858279957646,82.35041097549214,57.17825029857488,-2.932710316182053,2.932710316182053,0.8,HIGH
27.052269127692252,86.23196424142235,94.33587789426848,76.52559181767896,-59.17969511373009,59.17969511373009,0.3890428099133185,LOW
49.019131486625014,31.3642691806728,63.625423190281104,30.27330019942118,17.654862305952214,17.654862305952214,0.75,HIGH
90.50161477878073,15.191461525046929,71.74352906509988,46.219100474918314,75.3101532537338,75.3101532537338,0.75,HIGH
93.52025614983528,32.81419795912075,78.12340293230345,34.70841806292481,60.70605819071453,60.70605819071453,0.75,HIGH
87.24793494188026,79.97812875132395,99.48820108337715,80.2012112958086,7.269806190556309,7.269806190556309,0.09312115286614911,LOW
96.54878582937017,33.029631397231725,59.66316148875973,73.78523493779635,63.51915443213845,63.51915443213845,0.75,HIGH
30.971261645976266,78.40236872692364,78.7199043719608,60.219363787191156,-47.43110708094737,47.43110708094737,0.4366626411132357,LOW
96.28367316162803,88.81320832640446,96.90474985193482,70.28810130862009,7.4704648352235665,7.4704648352235665,0.053882376216512,LOW
56.814953863723666,61.02438969230179,100.0,41.96310862929426,-4.209435828578123,4.209435828578123,0.3194561586187225,LOW
89.61245570444613,92.8225243974896,95.3718140564905,82.7168358450003,-3.2100686930434676,3.2100686930434676,0.04914291369893205,LOW
94.63385977307249,79.55623082836456,54.32869936767552,59.85880574258705,15.077628944707925,15.077628944707925,0.11252202873984184,LOW
67.00354430627743,53.30171416844977,51.31283629931025,20.0,13.701830137827663,13.701830137827663,0.367624717419674,LOW
96.87491818105912,37.50352608451054,94.48097909119863,48.104800098147656,59.371392096548576,59.371392096548576,0.7,HIGH
37.6339307958197,31.254086794758443,24.787271133249924,43.6338723493043,6.379844001061258,6.379844001061258,0.8,HIGH
21.424068946466768,50.92568844992151,62.257272839664424,54.75842846248386,-29.50161950345474,29.50161950345474,0.6117797046157946,MEDIUM
92.8615278715641,83.72510214283275,88.31918447707888,75.03348947871753,9.136425728731354,9.136425728731354,0.0754231181622995,LOW
33.69052048589968,24.682242990383628,53.85420322650564,44.26767973782467,9.008277495516055,9.008277495516055,0.8,HIGH
36.284591157398154,83.16681725621635,75.08824988114772,71.41609010427554,-46.882226098818194,46.882226098818194,0.38185846697952897,LOW
85.0,29.322517838858015,100.0,54.02191870514892,55.67748216114198,55.67748216114198,0.75,HIGH
17.193878546388916,30.947384758329065,33.113190557102165,60.161585406316824,-13.753506211940149,13.753506211940149,0.8297093785727434,HIGH
94.4261830682499,30.979038955034696,71.42055427692266,41.87613387568463,63.4471441132152,63.4471441132152,0.75,HIGH
43.33935639887948,42.313042635686855,82.39132233962185,24.07753538190719,1.0263137631926256,1.0263137631926256,0.6926434818852122,MEDIUM
91.20661601649695,33.441655099929996,80.04888058353092,85.92095697962745,57.764960916566956,57.764960916566956,0.75,HIGH
22.116907352250365,31.287286807396484,36.371174768453805,47.095119324511074,-9.170379455146119,9.170379455146119,0.8261118998464301,HIGH
21.809473568811942,21.876186453099614,61.97774431710367,42.55670575619449,-0.06671288428767141,0.06671288428767141,0.8647446232527711,HIGH
29.067393344582353,29.97054588667405,44.09649975172332,23.545723042680535,-0.9031525420916964,0.9031525420916964,0.8365477083894524,HIGH
24.935874969411227,100.0,90.00893520897405,93.37148178000909,-75.06412503058877,75.06412503058877,0.3229219199563158,LOW
83.33506514181968,79.77056687490065,81.38276163906613,74.05502277573278,3.5644982669190313,3.5644982669190313,0.12005126757409086,LOW
93.56120190653142,84.6082797531324,100.0,82.41409116370048,8.95292215339903,8.95292215339903,0.059223388870199525,LOW
85.55475469629,87.49192687038231,84.62312879257762,77.89465059647009,-1.9371721740923107,1.9371721740923107,0.08391727149561146,LOW
89.574119538645,45.65615259708311,90.07246885516405,63.93125122050225,43.917966941561886,43.917966941561886,0.7,HIGH
59.87449534311746,67.49833668702655,48.478143079728255,37.944050290126626,-7.623841343909092,7.623841343909092,0.31313246350482726,LOW
34.82848745748109,26.411736290564505,20.0,49.79320557208432,8.416751166916583,8.416751166916583,0.8,HIGH
93.21200211273558,32.39843220373325,86.26112688995764,70.38749571456877,60.813569909002325,60.813569909002325,0.75,HIGH
92.50627044780798,73.89165956935031,75.51047172231321,89.33810426074997,18.61461087845767,18.61461087845767,0.09432265422369543,LOW
43.538235753356545,88.46221422692841,82.19638590081206,57.87607596299307,-44.923978473571864,44.923978473571864,0.3498428516234019,LOW
23.02842579307979,79.65510080293575,91.19745804896583,57.74104520262374,-56.62667500985596,56.62667500985596,0.46137636141032445,MEDIUM
78.94563929144431,91.77505683107931,100.0,90.45056145231206,-12.829417539635003,12.829417539635003,0.07150751971007732,LOW
22.373770835644798,36.96757862714301,60.00143734117726,70.0,-14.593807791498214,14.593807791498214,0.8,HIGH
79.839041963159,90.54178204093488,80.02645628585907,87.24829373485832,-10.702740077775871,10.702740077775871,0.08313386515713947,LOW
37.01408789914116,33.681851986097776,36.31856672282477,54.80413051836148,3.332235913043384,3.332235913043384,0.8,HIGH
89.98168979120214,91.82561236041244,99.61717016257118,82.4245018063582,-1.8439225692102923,1.8439225692102923,0.04967967249993386,LOW
36.09948538333279,89.2955965687008,61.19655211714587,81.53104977385328,-53.19611118536801,53.19611118536801,0.351201961718421,LOW
86.4115324422178,93.17212314225492,74.60779836009235,88.26145616040516,-6.760590700037113,6.760590700037113,0.05805352872608869,LOW
92.598666529975,47.3237920001729,77.12486854681923,43.21684478835335,45.274874529802105,45.274874529802105,0.7,HIGH
31.396984812399786,86.16455584351795,58.05627669532882,67.22799551636521,-54.76757103111816,54.76757103111816,0.4037482752025996,LOW
92.97013455557712,81.43245028911072,92.31898069234381,89.17768197795138,11.5376842664664,11.5376842664664,0.06522428796479686,LOW
32.192041876335885,27.46359546107498,39.156503858031115,46.058321421109284,4.728446415260905,4.728446415260905,0.8,HIGH
89.20791882665891,36.606218250814536,76.21841886143649,43.817235580071156,52.601700575844376,52.601700575844376,0.7,HIGH
41.52213663068669,24.227790436178864,86.34767835879643,47.89428803022969,17.294346194507824,17.294346194507824,0.75,HIGH
58.03328679481813,78.08941325914672,92.569777767783,50.85417970085118,-20.056126464328592,20.056126464328592,0.23937617610627893,LOW
75.4826667272771,92.76252961430625,89.1905073475346,81.01655761566029,-17.27986288702914,17.27986288702914,0.09300788859237764,LOW
15.755454031370473,89.13267975656075,59.81253056203791,65.88533034962745,-73.37722572519027,73.37722572519027,0.45589478259551397,MEDIUM
78.51798050388496,91.65293428944322,70.71095393488272,77.31378376061936,-13.134953785558267,13.134953785558267,0.09837145424265169,LOW
50.0,38.596950512977656,100.0,15.989753364760215,11.403049487022344,11.403049487022344,0.5833337422743898,MEDIUM
87.70332437973717,43.48660952172223,96.1498126742421,43.621791423974045,44.21671485801494,44.21671485801494,0.7,HIGH
26.837034636351554,40.40026719862688,99.39313369902192,52.262286709842876,-13.563232562275324,13.563232562275324,0.7180549145845638,MEDIUM
89.11551067247,100.0,86.81989882622797,93.55805339431501,-10.884489327530005,10.884489327530005,0.025681824889404153,LOW
23.207780627818998,10.0,37.37820509662316,65.26574992272307,13.207780627818998,13.207780627818998,0.8886791732954824,HIGH
89.38556979011544,33.17549997125731,64.01045726928581,62.556487153269934,56.21006981885813,56.21006981885813,0.75,HIGH
86.9924424261507,25.470317406675953,71.15919314407122,74.10599353419195,61.52212501947475,61.52212501947475,0.75,HIGH
27.980539312469812,27.84430538640231,49.21778678596702,65.74113919597775,0.13623392606750073,0.13623392606750073,0.8,HIGH
42.688076563169574,10.0,56.58179893050514,29.927537290787708,32.688076563169574,32.688076563169574,0.8477964530461761,HIGH
93.09170428326685,70.0,100.0,85.29299933943669,23.09170428326685,23.09170428326685,0.09967021180304539,LOW
87.49000123634829,70.0,75.89513296468479,95.90795742171252,17.49000123634829,17.49000123634829,0.1140504417980203,LOW
89.79942983996963,81.78563978446694,80.2635454234881,90.6542472359758,8.013790055502696,8.013790055502696,0.07585508981169785,LOW
38.543693203494215,49.47304228889675,52.92364947575638,29.27641229425628,-10.929349085402535,10.929349085402535,0.6898610746880296,MEDIUM
95.0,88.68492936540744,86.78644711427907,83.20735643434281,6.3150706345925585,6.3150706345925585,0.04820912474218754,LOW
84.7037056236127,94.61960998386458,74.81130042933265,76.92539099984857,-9.915904360251872,9.915904360251872,0.07042849355061262,LOW
92.94641716478799,39.04962197591166,50.0,90.0,53.896795188876325,53.896795188876325,0.7,HIGH
74.18652315506932,87.63285422968103,77.33677475218573,81.43417630681476,-13.446331074611706,13.446331074611706,0.11695150596559328,LOW
85.0,24.771873559273036,62.01530183132525,89.69706904754185,60.22812644072697,60.22812644072697,0.75,HIGH
35.2423017995203,10.0,62.78702415797857,55.01204565073829,25.2423017995203,25.2423017995203,0.8349526094873028,HIGH
95.0,53.89474506337535,81.59051050501951,47.40187914592423,41.10525493662465,41.10525493662465,0.2023056070301593,LOW
85.0,17.280402957659618,79.68787223734891,64.01525541800777,67.71959704234038,67.71959704234038,0.75,HIGH
87.77458357188368,29.453558919539912,87.56835142494414,69.14026343367061,58.321024652343766,58.321024652343766,0.75,HIGH
50.74237736937302,55.2491297806085,67.08131609590826,83.28742606833873,-4.506752411235482,4.506752411235482,0.32131980548256744,LOW
54.19593245838964,83.91894401312388,67.2150240910608,89.24477973150317,-29.723011554734235,29.723011554734235,0.19117809390424817,LOW
86.54357016244424,41.72890176568443,66.81621817724142,65.30068098081324,44.814668396759814,44.814668396759814,0.7,HIGH
27.526070600525642,41.602481318296185,41.917223137970396,26.87186198831881,-14.076410717770543,14.076410717770543,0.7851974955933729,HIGH
80.75599081911578,81.36361825005244,90.30683123010047,73.15187890261105,-0.6076274309366596,0.6076274309366596,0.12071865053115027,LOW
88.75019404860019,89.67451333148247,89.70509847378557,84.4841324947911,-0.9243192828822799,0.9243192828822799,0.05991599857662199,LOW
87.99632100691825,40.32237736851517,69.6007700278013,65.5319446193745,47.67394363840308,47.67394363840308,0.7,HIGH
90.85496563430637,85.38260255827747,93.31211103199756,80.7793729655821,5.472363076028898,5.472363076028898,0.06853974380833734,LOW
82.9789008461909,73.26195264772198,92.39523757109765,42.405545990542564,9.716948198468913,9.716948198468913,0.1781192339985161,LOW
85.0,45.47854513712552,68.99567278006366,54.160204155220285,39.52145486287448,39.52145486287448,0.367216410328973,LOW
88.49058935739225,82.45409977805903,88.99469372602185,94.77720295302075,6.036489579333221,6.036489579333221,0.07017847187996634,LOW
27.640199011330537,26.22130546038649,60.628349469331006,35.65267136697405,1.4188935509440483,1.4188935509440483,0.8298552301043711,HIGH
50.09345709913321,53.013889692446,71.89239795569536,76.29636749983023,-2.920432593312789,2.920432593312789,0.34108152338907544,LOW
44.50340258759062,34.5583767838814,94.9215503658839,10.0,9.945025803709221,9.945025803709221,0.75,HIGH
94.6955518830912,80.68327023410295,100.0,87.34425852809667,14.01228164898825,14.01228164898825,0.061786984899816925,LOW
37.38824325937041,84.87715409987395,69.10015051609626,56.547904320012584,-47.488910840503536,47.488910840503536,0.3955610204998534,LOW
26.33282331423967,39.17366649477848,34.876894509852264,63.41534395671938,-12.840843180538812,12.840843180538812,0.8,HIGH
92.78043559701383,78.9223750601577,73.31822172149799,77.87548297286943,13.85806053685613,13.85806053685613,0.09212010926208243,LOW
85.0,26.97222325131404,62.820400609075335,46.32789524814415,58.02777674868596,58.02777674868596,0.75,HIGH
55.3859346063389,53.90713571957712,45.02662935334746,53.12334656716331,1.4787988867617798,1.4787988867617798,0.3650540158649317,LOW
23.17064893684814,38.88940005593037,87.38228735349502,60.30564759964767,-15.718751119082235,15.718751119082235,0.8,HIGH
98.35217220231515,83.53944820496368,100.0,83.74062088131043,14.812723997351469,14.812723997351469,0.04805844199919121,LOW
45.35121739812652,30.30283636552964,81.54719619724546,70.0,15.048381032596883,15.048381032596883,0.75,HIGH
23.85576475552158,10.841309736915516,66.55637431631968,21.569098593316312,13.014455018606064,13.014455018606064,0.9428291186250854,HIGH
33.583340711969214,22.581793582982417,79.09333632058774,32.3849822618544,11.001547128986797,11.001547128986797,0.8140739628892844,HIGH
54.01495488233239,70.53152876928438,100.0,64.10288881427283,-16.51657388695199,16.51657388695199,0.26082253177332704,LOW
80.00984831443355,83.3971793776467,61.32522346626722,79.23134592996338,-3.3873310632131393,3.3873310632131393,0.12089579695442677,LOW
43.332105613800444,37.40333422556479,80.05159628543188,26.598713712410717,5.928771388235653,5.928771388235653,0.7115565993760828,MEDIUM
24.573031260973863,20.903479741669614,69.86172804095875,45.81741013013438,3.6695515193042496,3.6695515193042496,0.8458818807690756,HIGH
89.30636863239707,95.95760886123348,80.71681742202244,90.56288483746123,-6.651240228836414,6.651240228836414,0.039177742816819,LOW
90.69506590529488,22.51612187872948,51.96935589636465,42.53532338404186,68.1789440265654,68.1789440265654,0.75,HIGH
10.0,36.67584960476608,61.697764830533345,10.0,-26.67584960476608,26.67584960476608,0.9088648464297193,HIGH
29.52283141100333,85.32827408041713,97.63153634894876,78.7883714705472,-55.8054426694138,55.8054426694138,0.3780512014775008,LOW
90.11716063573702,20.739509583042878,81.90957184430732,41.966864285700666,69.37765105269415,69.37765105269415,0.75,HIGH
42.08323285947233,27.961165310201455,85.76420942132167,66.74844837616779,14.122067549270877,14.122067549270877,0.75,HIGH
85.0,36.77328363141144,68.15292726074233,55.22970140991577,48.22671636858856,48.22671636858856,0.3999049038374761,LOW
48.26695182976616,80.8228011030929,79.69024232595515,83.10405616314165,-32.55584927332674,32.55584927332674,0.32655582287744456,LOW
88.22984072269287,83.1495924565624,90.32783209322625,71.67523378276611,5.080248266130468,5.080248266130468,0.0936895743184303,LOW
87.0665295939367,17.341685038254063,100.0,85.26056441146993,69.72484455568264,69.72484455568264,0.75,HIGH
81.58495144042064,90.95348568252028,77.37582049397085,73.07934801335308,-9.368534242099642,9.368534242099642,0.09348926013932053,LOW
83.12303544034069,77.01430193190876,67.77743066042481,73.23945633451196,6.108733508431925,6.108733508431925,0.1361483518504007,LOW
26.82191202855646,82.66356775800088,94.30473439740545,46.94266775366452,-55.84165572944442,55.84165572944442,0.44851603764923176,LOW
78.51313991031729,80.97144304873827,100.0,67.29511754418178,-2.4583031384209733,2.4583031384209733,0.13239924066244665,LOW
33.57706556990328,87.52883994951503,61.30919337244367,46.06434170208949,-53.95177437961175,53.95177437961175,0.4195833462952989,LOW
42.37498111655704,39.302780291710995,69.97191923711314,67.23776294865588,3.0722008248460426,3.0722008248460426,0.6461035234655136,MEDIUM
98.63284413004394,71.60424431637404,71.33801662331082,88.219214824159,27.0285998136699,27.0285998136699,0.08567837288096772,LOW
25.246765823178112,35.847253470359405,57.81367485527918,60.552083572068355,-10.600487647181293,10.600487647181293,0.8,HIGH
